window_start,window_end,lookahead_start,lookahead_end,churned,contract_start_date,contract_id,merchant_name,web_access_enabled,api_access_enabled,csv_export_enabled,renewals_in_lookahead,user_count,metric_bundle_count,mfa_enabled,api_calls_per_month,logins_in_window,renewal_revenue_in_window,new_business_revenue_in_window,upsell_revenue_in_window,contract_age,AvgUniqueUsers,SessionCount,PageviewCount,SavedReportCount,CompareGroupCount,supportTicketCount,PageviewSlope,SessionSlope,ScheduledReportSlope,SavedReportSlope,CompareGroupSlope,minTicketSentiment,maxTicketOpenTime,avgTicketSentiment
2019-05-31,2019-11-30,2019-11-30,2020-02-29,1.0,2019-01-01,CNT000332,Merchant 000332,True,True,True,1,4525,449,1,0,0,0.00,0.00,0.00,333,778.1286,35890.9419,499400.938,20.7664,273.9886,0.0,31339.3979,2181.4401,0.0,10.438,190.5317,,,
2018-11-30,2019-05-30,2019-05-30,2019-08-30,0.0,2013-04-01,CNT000564,Merchant 000564,True,True,True,0,1539,317,1,0,19,1121869.89,0.00,0.00,2250,441.0854,1088.0295,16788.2705,8.5285,107.657,0.0,262.202,164.9276,0.0,10.7863,135.531,,,
2018-05-31,2018-11-30,2018-11-30,2019-02-28,0.0,2018-01-01,CNT000804,Merchant 000804,False,False,True,1,864,218,1,0,0,0.00,0.00,0.00,333,750.3757,2780.2121,49732.8098,41.6606,650.096,0.0,945.267,227.3742,0.0,39.3647,637.4625,,,
2018-01-31,2018-07-31,2018-07-31,2018-10-31,0.0,2013-12-01,CNT000421,Merchant 000421,True,True,True,0,1359,636,1,12526307,0,0.00,0.00,0.00,1703,24.4108,26.149,346.7285,0.0,0.0,0.0,-356.0304,-28.101,0.0,0.0,0.0,,,
2018-08-31,2019-02-28,2019-02-28,2019-05-28,0.0,2016-06-21,CNT000643,Merchant 000643,True,True,True,0,4218,438,1,2503857,0,0.00,0.00,0.00,982,1428.9484,9499.7238,68245.7879,35.341,301.8806,0.0,-13765.2024,-1203.8679,14.6205,20.4431,172.4031,,,
2018-09-30,2019-03-30,2019-03-30,2019-06-30,0.0,2014-10-01,CNT000821,Merchant 000821,True,True,True,0,321,550,1,15376967,19,2388963.55,0.00,356326.28,1641,82.5208,624.271,9592.477,0.0,117.1162,0.0,-522.2074,-59.1081,0.0,0.0,49.2821,,,
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2013-04-01,CNT000622,Merchant 000622,True,True,True,0,4321,457,1,0,0,0.00,0.00,0.00,2220,596.4992,8902.5212,148881.2541,62.8455,397.3493,38.2972,-29328.6856,-556.2609,0.0,37.5174,265.6907,-0.6249,6.0,0.1330499999999999
2018-03-31,2018-09-30,2018-09-30,2018-12-30,0.0,2015-09-01,CNT000522,Merchant 000522,True,True,True,0,3524,409,1,0,18,1657267.64,0.00,983269.93,1125,1619.7728,46338.5067,901348.4577,0.0,1020.9908,0.0,-52925.9579,76.653,0.0,0.0,837.2129,,,
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2018-10-01,CNT000680,Merchant 000680,True,False,True,0,284,219,1,0,0,0.00,0.00,0.00,425,51.5051,1005.1946,27481.4826,19.678,20.6952,0.0,1538.4013,150.3778,0.0,17.1996,24.822,,,
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2012-03-01,CNT000396,Merchant 000396,True,True,True,1,1324,311,1,2236339,0,0.00,0.00,0.00,2708,1155.1284,3279.4666,28354.4769,38.4234,489.5877,20.5228,-1719.8771,-360.8157,16.3544,40.9799,187.0765,-0.9993,12.0,-0.9993
2017-12-31,2018-06-30,2018-06-30,2018-09-30,0.0,2015-09-30,CNT001028,Merchant 001028,True,True,True,0,1135,386,1,4258841,0,0.00,0.00,0.00,1004,592.6114,5377.3685,36790.7871,0.0,51.7717,0.0,-5391.4191,-567.5122,0.0,0.0,26.2575,,,
2019-03-31,2019-09-30,2019-09-30,2019-12-30,0.0,2014-12-29,CNT000839,Merchant 000839,True,False,False,0,102,245,1,0,0,0.00,0.00,0.00,1736,520.831,4579.1244,76232.3371,19.1138,0.0,0.0,-6200.2834,86.2532,0.0,0.0,0.0,,,
2018-05-31,2018-11-30,2018-11-30,2019-02-28,0.0,2017-07-03,CNT000715,Merchant 000715,True,True,True,0,810,251,1,41413514,0,0.00,0.00,0.00,515,142.7945,1857.372,42623.9781,10.1197,81.939,0.0,-6566.8925,-271.4466,0.0,8.935,81.5714,,,
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2018-09-01,CNT000682,Merchant 000682,True,True,True,2,994,482,1,0,0,0.00,0.00,0.00,361,351.9862,436.9435,2029.0857,0.0,138.167,0.0,2296.2772,332.1385,0.0,0.0,163.0736,,,
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2016-06-30,CNT000672,Merchant 000672,True,True,True,0,1979,263,1,0,0,0.00,0.00,0.00,1095,122.6006,575.5126,4526.9135,10.5576,204.5008,0.0,200.1029,-42.3747,0.0,9.9917,207.9899,,,
2018-03-31,2018-09-30,2018-09-30,2018-12-30,0.0,2017-07-01,CNT000159,Merchant 000159,True,True,True,0,251683,246,1,0,0,0.00,0.00,0.00,456,595.9604,8963.5974,214706.1979,20.0123,647.5628,0.0,13863.7653,318.38,0.0,17.7245,490.8441,,,
2018-01-31,2018-07-31,2018-07-31,2018-10-31,0.0,2013-06-01,CNT000457,Merchant 000457,True,True,True,0,331943,480,1,4624438,20,3631121.94,0.00,0.00,1886,1066.8951,12413.1596,204918.225,0.0,367.0615,0.0,-30441.1893,-970.3947,0.0,0.0,338.2891,,,
2018-05-31,2018-11-30,2018-11-30,2019-02-28,0.0,2016-06-28,CNT000773,Merchant 000773,True,True,True,0,790,507,1,3407222,0,0.00,0.00,0.00,885,2242.2727,20290.7657,489040.6426,306.7775,2550.7818,20.9444,51471.5751,1127.5113,0.0,337.1835,2338.0936,0.9868,1.0,0.9868
2017-11-30,2018-05-30,2018-05-30,2018-08-30,0.0,2014-12-01,CNT000763,Merchant 000763,True,False,True,0,919,614,1,0,20,707551.12,0.00,0.00,1276,628.3996,2831.9288,137722.2841,9.8901,192.4222,0.0,-1602.056,271.2138,0.0,10.8916,158.2117,,,
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2013-09-01,CNT000604,Merchant 000604,True,True,True,0,33779,437,1,29719555,0,0.00,0.00,0.00,2159,19091.7782,279036.4262,4670847.3,1432.1208,10747.4673,103.7379,410766.079,12641.0854,188.0442,1098.2332,7514.7237,0.6662,21.0,0.8644875
2018-01-31,2018-07-31,2018-07-31,2018-10-31,0.0,2017-11-28,CNT000189,Merchant 000189,True,True,True,0,4054,496,1,579226,19,0.00,0.00,330844.35,245,60.2918,2458.1628,10143.924,10.0061,130.0781,21.098,129.8187,-31.3709,16.4924,10.3278,153.3161,0.9967,10.0,0.9967
2018-09-30,2019-03-30,2019-03-30,2019-06-30,0.0,2017-12-11,CNT000190,Merchant 000190,True,False,True,0,3979,574,1,0,0,0.00,0.00,0.00,474,711.5474,6239.85,73723.5043,69.9689,862.283,0.0,5808.8431,494.6442,33.7534,29.3365,629.3632,,,
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2018-06-25,CNT000530,Merchant 000530,True,True,True,1,3906,418,1,640097083,16,0.00,0.00,1590992.12,309,1594.1115,29546.8406,382817.5787,1170.2492,7125.5971,64.2356,44021.287,7079.6471,97.6804,1369.1496,5722.7569,0.6369,26.0,0.8953500000000001
2019-01-31,2019-07-31,2019-07-31,2019-10-31,1.0,2017-08-01,CNT000766,Merchant 000766,True,True,True,2,1012,225,1,0,0,0.00,0.00,0.00,729,386.1903,1253.2713,9095.0992,0.0,105.8165,22.9261,974.723,129.4258,0.0,0.0,108.3496,0.9824,78.0,0.9824
2018-11-30,2019-05-30,2019-05-30,2019-08-30,0.0,2014-07-01,CNT000415,Merchant 000415,True,True,True,0,1217,325,1,796507,0,0.00,0.00,0.00,1794,3356.8743,29093.7581,442319.0582,86.5871,2202.45,0.0,-32273.6486,-211.5647,42.1183,83.5203,1714.0009,,,
2018-01-31,2018-07-31,2018-07-31,2018-10-31,1.0,2017-10-01,CNT001013,Merchant 001013,True,True,True,1,290475,341,1,0,0,0.00,0.00,0.00,303,662.8898,13529.3632,210258.1136,0.0,324.3221,0.0,30686.734,1475.8516,0.0,0.0,233.7291,,,
2018-06-30,2018-12-30,2018-12-30,2019-03-30,0.0,2016-07-01,CNT000051,Merchant 000051,True,True,True,0,1707,447,1,781991,0,0.00,0.00,0.00,912,1274.9438,6325.8834,74382.7641,74.2813,719.7605,61.9529,-753.5982,-382.577,28.466,50.8226,652.8378,0.9163,7.0,0.9423
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2017-09-28,CNT000853,Merchant 000853,True,True,True,0,315169,433,1,4611407,0,0.00,0.00,0.00,699,804.9772,2390.0055,19552.9117,52.4655,160.3648,0.0,339.0253,-13.2212,0.0,0.0,109.2686,,,
2018-02-28,2018-08-28,2018-08-28,2018-11-28,0.0,2017-12-22,CNT000937,Merchant 000937,True,True,True,0,3981,392,1,732756,0,0.00,0.00,0.00,249,246.8712,2737.7346,31637.7026,63.2213,302.2967,21.8892,1508.9866,188.2276,14.9327,62.2421,285.4411,0.9939,49.0,0.9939
2017-12-31,2018-06-30,2018-06-30,2018-09-30,0.0,2015-06-30,CNT000581,Merchant 000581,True,True,True,0,321546,277,1,0,19,2531940.04,0.00,0.00,1096,20.4223,1186.8138,38151.68,0.0,63.9179,0.0,-12836.1212,-350.0702,0.0,0.0,51.503,,,
2018-09-30,2019-03-30,2019-03-30,2019-06-30,1.0,2018-03-31,CNT000235,Merchant 000235,True,True,True,1,1005,256,1,0,0,0.00,0.00,0.00,364,213.161,691.1686,10220.2303,0.0,358.1436,0.0,-1554.6718,-112.3825,0.0,0.0,380.0224,,,
2018-09-30,2019-03-30,2019-03-30,2019-06-30,0.0,2018-08-01,CNT000917,Merchant 000917,True,True,True,0,1659,344,1,0,0,0.00,0.00,0.00,241,181.0781,3568.2942,1812667.2,0.0,53.2228,84.1753,-1440339.5,-1893.7397,0.0,0.0,0.0,0.4939,23.0,0.7976833333333334
2018-08-31,2019-02-28,2019-02-28,2019-05-28,0.0,2016-03-01,CNT000803,Merchant 000803,True,True,True,1,272318,265,1,0,0,0.00,0.00,0.00,1094,142.9115,721.2287,6909.8111,0.0,47.8986,0.0,534.1882,-30.6009,0.0,0.0,52.44,,,
2018-03-31,2018-09-30,2018-09-30,2018-12-30,0.0,2014-08-01,CNT000733,Merchant 000733,True,True,True,0,253343,193,1,0,0,0.00,0.00,0.00,1521,858.316,17013.1697,273335.4256,162.4496,407.451,67.8475,20034.9213,1951.1514,15.587,155.7789,352.2813,0.4939,23.0,0.678625
2018-03-31,2018-09-30,2018-09-30,2018-12-30,1.0,2016-11-01,CNT000086,Merchant 000086,True,True,True,1,258830,300,1,0,0,0.00,0.00,0.00,698,82.4009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2012-11-01,CNT000434,Merchant 000434,True,True,True,0,4522,494,1,6873313,34,3710054.99,0.00,2272119.15,2371,6277.2122,16727.6054,136056.4253,223.843,1475.4155,263.8141,-1658.5451,-105.9325,52.5366,160.3154,1245.7142,0.9378,78.0,0.991895
2018-08-31,2019-02-28,2019-02-28,2019-05-28,1.0,2017-05-01,CNT000575,Merchant 000575,True,False,True,1,260,318,1,0,0,0.00,0.00,0.00,668,224.992,1164.3992,24425.099,0.0,268.6379,19.2387,-2044.1744,-43.9128,0.0,0.0,219.8902,0.0,1.0,0.0
2018-01-31,2018-07-31,2018-07-31,2018-10-31,0.0,2014-01-01,CNT000494,Merchant 000494,True,False,True,0,1804,303,1,0,0,0.00,0.00,0.00,1672,182.264,3023.0412,22862.6337,0.0,0.0,0.0,611.4881,134.188,0.0,0.0,0.0,,,
2017-11-30,2018-05-30,2018-05-30,2018-08-30,0.0,2015-11-15,CNT001046,Merchant 001046,True,False,True,0,1482,501,1,0,0,0.00,0.00,0.00,927,494.7028,17094.7048,601493.1592,0.0,1571.819,0.0,-16667.2071,2355.1522,0.0,0.0,1578.1448,,,
2018-03-31,2018-09-30,2018-09-30,2018-12-30,0.0,2018-01-01,CNT000924,Merchant 000924,True,False,True,0,4820,473,1,0,0,0.00,0.00,0.00,272,174.8765,1166.4197,13808.4779,0.0,49.3435,21.9875,2251.6848,16.9836,0.0,0.0,24.5553,0.9897,3.0,0.9897
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2018-10-01,CNT000703,Merchant 000703,True,True,True,0,4027,367,1,0,0,0.00,0.00,0.00,425,238.547,601.0126,14333.2354,0.0,161.9447,0.0,-3009.0634,-154.3222,0.0,0.0,127.6325,,,
2018-09-30,2019-03-30,2019-03-30,2019-06-30,0.0,2015-12-01,CNT000671,Merchant 000671,True,True,True,0,337725,421,1,0,0,0.00,0.00,0.00,1215,1647.1897,191.647,3907.847,71.4331,299.6246,39.5787,122.7505,44.8598,0.0,62.4267,234.5468,0.0,15.0,0.2787
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2018-11-30,CNT000316,Merchant 000316,True,True,True,0,927,477,1,25262606,0,0.00,0.00,0.00,212,185.0678,12861.5628,239056.8221,11.4428,1067.9872,44.7408,9154.6602,214.497,15.7979,10.1638,904.1322,0.4753,153.0,0.62325
2018-11-30,2019-05-30,2019-05-30,2019-08-30,0.0,2018-11-22,CNT000325,Merchant 000325,True,True,True,0,881,404,1,0,0,0.00,0.00,0.00,189,478.6887,10901.4483,133077.7082,22.6744,679.5009,0.0,923.8792,-719.9543,0.0,11.0219,170.7833,,,
2018-09-30,2019-03-30,2019-03-30,2019-06-30,0.0,2012-11-01,CNT000439,Merchant 000439,True,True,True,0,4404,402,1,0,15,10460016.40,0.00,577100.73,2340,1372.8471,30951.744,557777.1525,87.9845,2167.7479,85.9813,-69502.6789,-3520.8072,26.7186,43.2016,1025.5717,0.0,66.0,0.2854833333333333
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2014-07-01,CNT000600,Merchant 000600,True,False,True,0,140,399,1,0,0,0.00,0.00,0.00,1856,24.3389,121.0221,777.3142,0.0,0.0,0.0,-293.3944,-28.3787,0.0,0.0,0.0,,,
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2015-06-01,CNT000893,Merchant 000893,True,True,True,0,907,233,1,0,0,0.00,0.00,0.00,1429,112.0299,222.64,1138.9428,0.0,53.9649,41.5617,-1010.2333,-169.8063,0.0,0.0,21.2851,0.3818,13.0,0.5501
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2017-07-01,CNT000064,Merchant 000064,True,False,True,0,1311,435,1,0,39,5219414.30,0.00,839722.55,760,456.102,10479.6307,130078.4884,32.8644,713.8415,0.0,13980.0418,324.5314,0.0,31.8623,872.745,,,
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2018-12-17,CNT000243,Merchant 000243,True,False,True,0,4802,406,1,0,0,0.00,0.00,0.00,254,205.7565,857.4358,5170.0849,0.0,54.384,17.1907,-2155.5706,-293.7216,0.0,0.0,47.7258,0.9538,0.0,0.9538
2018-09-30,2019-03-30,2019-03-30,2019-06-30,0.0,2015-02-01,CNT000512,Merchant 000512,True,True,False,0,1672,373,1,0,15,983156.51,0.00,100967.16,1518,390.6763,1008.6877,5197.6917,8.594,46.8603,0.0,-544.224,43.453,17.5385,11.4125,52.5225,,,
2019-03-31,2019-09-30,2019-09-30,2019-12-30,0.0,2016-12-01,CNT000097,Merchant 000097,True,False,True,2,670,390,1,0,0,0.00,0.00,0.00,1033,752.8871,5721.0872,97666.0278,0.0,370.9087,0.0,-9486.4037,-462.8691,0.0,0.0,299.7254,,,
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2017-12-15,CNT000175,Merchant 000175,True,True,True,1,1511,619,1,0,18,0.00,0.00,376050.45,715,213.2939,1102.7041,22799.0541,0.0,326.4673,0.0,294.8856,250.927,0.0,0.0,324.4717,,,
2019-02-28,2019-08-28,2019-08-28,2019-11-28,1.0,2016-09-01,CNT001001,Merchant 001001,True,True,True,1,1681,387,1,0,0,0.00,0.00,0.00,1091,462.0962,78.9899,391.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2013-05-01,CNT000440,Merchant 000440,True,True,True,0,336,427,1,0,0,0.00,0.00,0.00,2008,90.5981,692.3898,13304.3645,0.0,0.0,78.8959,2296.6843,-101.7825,0.0,0.0,0.0,0.8126,164.0,0.8757999999999999
2018-06-30,2018-12-30,2018-12-30,2019-03-30,0.0,2017-11-01,CNT000147,Merchant 000147,True,True,True,0,4821,427,1,771050,18,609404.92,0.00,0.00,424,763.3952,3247.4457,50300.6319,63.8333,361.8293,19.5966,-5205.7774,-221.714,0.0,53.9487,342.2754,0.982,30.0,0.982
2018-09-30,2019-03-30,2019-03-30,2019-06-30,1.0,2017-06-01,CNT000679,Merchant 000679,True,True,True,1,270148,336,1,0,0,0.00,0.00,0.00,667,294.9426,407.8195,3121.4588,0.0,46.2837,0.0,-1212.5588,-115.1483,0.0,0.0,25.8901,,,
2019-04-30,2019-10-30,2019-10-30,2020-01-30,0.0,2018-10-01,CNT000023,Merchant 000023,True,True,True,0,304,485,1,0,17,0.00,0.00,379917.15,394,329.288,3590.2327,99034.7111,11.1005,227.3611,23.0265,-324.7407,194.7533,0.0,11.2256,138.8011,0.8271,0.0,0.8271
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2014-01-01,CNT000426,Merchant 000426,True,True,True,0,333164,425,1,5077355,0,0.00,0.00,0.00,1763,11159.4607,117664.4364,2105338.5,268.2127,1867.5709,23.0384,64981.6542,9457.5586,122.9288,224.6252,1608.8456,0.0,0.0,0.0
2018-02-28,2018-08-28,2018-08-28,2018-11-28,0.0,2015-12-01,CNT000725,Merchant 000725,True,True,True,0,2457,273,1,1318572,0,0.00,0.00,0.00,1001,1161.3274,8544.0292,95525.8473,58.3727,1095.4845,0.0,1157.5447,453.8041,96.134,64.3312,775.4543,,,
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2016-09-01,CNT000846,Merchant 000846,True,False,True,0,4345,446,1,0,0,0.00,0.00,0.00,1063,142.8496,1490.8355,33306.1217,0.0,217.9432,22.9293,1126.592,-54.3703,0.0,0.0,215.6034,0.9961,156.0,0.9961
2019-04-30,2019-10-30,2019-10-30,2020-01-30,0.0,2012-09-01,CNT000412,Merchant 000412,True,True,True,0,276490,380,1,1586769661,18,11139909.13,0.00,560676.86,2615,121444.645,970727.0431,14113202.7,4180.5168,97619.5818,1602.6624,-374281.9053,14295.1245,828.0632,3805.123,69391.9165,-0.4287,71.0,0.6909758404558405
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2019-01-01,CNT000977,Merchant 000977,True,True,True,0,3974,467,1,0,0,0.00,0.00,0.00,211,165.3109,4706.838,78027.3712,10.5719,184.2497,0.0,-3685.113,-273.3514,0.0,11.2623,124.2207,,,
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2016-03-01,CNT000979,Merchant 000979,True,True,True,0,1931,232,1,2690761,30,3096604.10,0.00,1180937.45,1216,205.4032,8514.1173,103973.3049,10.0928,1113.9211,54.8036,13738.1495,764.6367,0.0,10.5763,1053.4789,0.8917,245.0,0.929125
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2017-04-01,CNT000123,Merchant 000123,True,True,True,0,4221,525,1,0,0,0.00,0.00,0.00,879,1200.0415,21818.3731,340201.3583,164.8206,1034.128,35.6388,5194.2182,972.9988,187.5338,135.2364,866.9158,0.1531,12.0,0.53615
2019-03-31,2019-09-30,2019-09-30,2019-12-30,0.0,2018-07-01,CNT000279,Merchant 000279,True,True,True,0,467,677,1,15610122,0,0.00,0.00,0.00,456,118.0,1824.2136,174524.2473,0.0,53.3434,17.9911,9841.2373,151.0414,0.0,0.0,42.9173,0.5994,0.0,0.5994
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2016-07-01,CNT000051,Merchant 000051,True,True,True,0,1761,521,1,976681,18,2028970.22,0.00,0.00,1125,1564.3296,6367.6703,78585.4254,306.0812,700.6644,20.15,15532.9289,1092.0611,0.0,304.3075,658.6245,0.9957,47.0,0.9957
2019-04-30,2019-10-30,2019-10-30,2020-01-30,1.0,2017-11-01,CNT000757,Merchant 000757,True,False,True,1,4895,405,1,0,0,0.00,0.00,0.00,728,405.6439,2327.825,19433.3311,0.0,164.0365,0.0,-3429.1974,-287.5779,0.0,0.0,143.7182,,,
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2016-07-01,CNT000051,Merchant 000051,True,True,True,0,1968,504,1,895223,16,1942732.42,0.00,0.00,1247,1545.6705,9857.6435,113165.3928,793.3336,803.0989,40.4489,-11669.1224,-427.881,16.5116,602.0773,660.5526,0.9132,6.0,0.94385
2018-03-31,2018-09-30,2018-09-30,2018-12-30,0.0,2017-10-16,CNT000115,Merchant 000115,True,False,True,1,162,331,1,0,15,0.00,0.00,243798.31,349,113.1515,2516.6367,26214.0114,0.0,333.8148,0.0,19037.7003,899.9655,0.0,0.0,329.0206,,,
2018-01-31,2018-07-31,2018-07-31,2018-10-31,0.0,2014-07-01,CNT000619,Merchant 000619,True,True,True,0,5051,423,0,0,18,954430.28,0.00,0.00,1491,1716.0957,41130.607,730681.5611,587.0054,5189.611,18.9926,143520.9966,4411.3941,152.7753,309.1267,4614.2908,0.894,0.0,0.894
2018-03-31,2018-09-30,2018-09-30,2018-12-30,1.0,2015-10-28,CNT001038,Merchant 001038,True,True,True,1,253374,143,1,0,0,0.00,0.00,0.00,1068,67.7675,521.2099,9358.7086,0.0,404.7481,0.0,897.3392,69.6065,0.0,0.0,391.1358,,,
2018-06-30,2018-12-30,2018-12-30,2019-03-30,0.0,2014-07-01,CNT000429,Merchant 000429,True,True,True,0,5037,508,1,371908167,30,6583936.79,0.00,0.00,1643,5131.7058,75752.2573,2087541.2,185.7626,8223.1631,81.7663,-88297.9607,5503.8686,13.4417,202.1287,6933.9219,0.3612,11.0,0.7642666666666665
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2018-07-01,CNT000275,Merchant 000275,True,False,True,0,299,401,1,0,0,0.00,0.00,0.00,214,150.5569,7088.6942,75909.2289,51.1001,135.104,0.0,-3073.5119,667.1782,31.0145,51.6793,107.0287,,,
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2018-10-01,CNT000283,Merchant 000283,True,True,True,1,1015,237,1,0,0,0.00,0.00,0.00,331,261.9415,5090.678,59052.5813,0.0,885.2723,0.0,15209.9088,1206.0952,0.0,0.0,717.5913,,,
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2014-06-01,CNT000594,Merchant 000594,True,True,True,0,1789,339,1,0,0,0.00,0.00,0.00,1886,208.4141,3263.2468,32897.8475,77.6211,123.3718,0.0,-9236.8342,-770.8787,0.0,11.0185,48.4775,,,
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2018-03-30,CNT000945,Merchant 000945,True,True,True,0,930,268,1,0,0,0.00,0.00,0.00,457,481.5423,7375.8201,68357.3156,10.4119,538.0153,37.5822,-6553.0628,-660.5013,0.0,9.2519,455.0679,0.9644,10.0,0.97155
2018-06-30,2018-12-30,2018-12-30,2019-03-30,0.0,2014-05-01,CNT000647,Merchant 000647,True,False,True,0,1522,455,1,0,16,663387.10,0.00,0.00,1704,1318.6795,28016.4912,368641.7831,0.0,213.8719,0.0,-31046.2424,-1672.1869,0.0,0.0,135.0289,,,
2018-09-30,2019-03-30,2019-03-30,2019-06-30,0.0,2018-05-15,CNT000504,Merchant 000504,True,True,True,1,808,281,1,882503,0,0.00,0.00,0.00,319,658.9661,3769.1399,40275.4061,0.0,1244.3654,170.6282,-12079.3254,-642.0018,0.0,0.0,699.3151,0.0,89.0,0.8378722222222224
2018-05-31,2018-11-30,2018-11-30,2019-02-28,0.0,2018-05-31,CNT000220,Merchant 000220,True,True,True,0,2328,588,1,0,18,0.00,1361967.46,0.00,183,160.5695,3929.9975,40025.0995,229.282,595.9831,21.1747,2790.6587,290.3918,40.4369,238.3681,408.6208,0.8977,0.0,0.8977
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2015-03-01,CNT000903,Merchant 000903,True,False,True,0,965,213,1,0,0,0.00,0.00,0.00,1339,736.2028,13241.2688,156082.18,1043.821,368.6574,38.4601,-691.0334,1292.5491,1053.6003,753.8694,161.5773,0.983,63.0,0.9831
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2016-06-30,CNT000817,Merchant 000817,True,True,True,0,287527,407,1,0,0,0.00,0.00,0.00,945,2583.4258,20874.6605,195822.692,171.3744,565.7048,21.44,-28280.4457,-1524.3717,58.8136,102.7104,298.0154,0.8599,5.0,0.8599
2018-10-31,2019-04-30,2019-04-30,2019-07-30,1.0,2018-06-01,CNT000276,Merchant 000276,True,False,True,1,884,223,1,0,0,0.00,0.00,0.00,333,45.9472,117.5103,710.4128,0.0,22.207,0.0,870.128,101.546,0.0,0.0,20.798,,,
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2016-03-28,CNT001043,Merchant 001043,True,True,True,0,4052,478,1,1466095,45,0.00,0.00,443027.84,946,2088.6654,13029.3058,147724.7087,18.071,1284.9423,0.0,5905.3722,-145.4042,0.0,18.5908,969.76,,,
2018-06-30,2018-12-30,2018-12-30,2019-03-30,0.0,2018-06-27,CNT000226,Merchant 000226,True,True,True,0,322,219,1,0,0,0.00,0.00,0.00,186,148.7855,3729.0402,36168.4276,61.2508,350.0317,0.0,-6773.6032,154.7174,42.3366,57.1223,103.8733,,,
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2018-07-23,CNT000948,Merchant 000948,True,True,True,0,140,428,1,0,0,0.00,0.00,0.00,192,106.2822,2601.2116,60697.856,0.0,175.2915,0.0,3103.6495,187.8017,0.0,0.0,82.6536,,,
2018-02-28,2018-08-28,2018-08-28,2018-11-28,0.0,2016-12-15,CNT000104,Merchant 000104,True,True,True,0,4956,472,1,0,0,0.00,0.00,0.00,621,210.6228,9688.6605,200106.7992,0.0,190.4876,0.0,-31177.445,-823.7908,0.0,0.0,221.175,,,
2019-04-30,2019-10-30,2019-10-30,2020-01-30,0.0,2016-03-01,CNT000597,Merchant 000597,True,True,True,0,290257,455,1,128628688,0,0.00,0.00,0.00,1338,15438.2127,99190.4062,1033444.5,490.9561,12915.5681,224.4309,22.0867,-1309.5055,98.999,524.9297,10164.997,0.0,72.0,0.7791222222222222
2018-01-31,2018-07-31,2018-07-31,2018-10-31,0.0,2017-12-01,CNT000019,Merchant 000019,True,True,True,0,523,442,1,0,0,0.00,0.00,0.00,242,182.8484,15572.954,223943.8468,328.7327,735.1201,51.2273,4556.3465,280.1135,63.2467,210.9455,490.3756,0.9226,213.0,0.93515
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2014-05-01,CNT000647,Merchant 000647,True,False,True,0,1989,491,1,0,36,1164567.88,0.00,834001.67,2039,1173.6633,44307.1121,892378.6544,341.3724,3825.0304,19.0762,257966.7716,8512.3866,0.0,289.1306,3149.8897,0.5994,3.0,0.5994
2019-03-31,2019-09-30,2019-09-30,2019-12-30,0.0,2016-09-01,CNT000828,Merchant 000828,True,True,True,0,16411,526,1,2979673,16,0.00,0.00,1293364.59,1124,3137.9638,56749.7236,1207285.5,445.8129,7930.9841,154.7002,140275.1668,6654.4944,54.4251,343.1238,7036.2128,-0.5994,25.0,0.6030800000000001
